is_canceled,deposit_type,lead_time,stays_in_weekend_nights,stays_in_week_nights,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr
0,No Deposit,102.0,2,5,0.0,0,0,0,0,41.93
0,No Deposit,12.0,0,1,1.0,0,8,0,0,0.0
0,No Deposit,27.0,0,2,0.0,0,0,0,0,54.0
0,No Deposit,0.0,1,2,0.0,0,0,0,0,76.0
0,No Deposit,181.0,1,4,0.0,0,0,0,0,76.5
0,No Deposit,110.0,0,2,0.0,0,0,1,0,91.6
0,No Deposit,100.0,2,5,0.0,0,0,0,0,125.0
0,No Deposit,182.0,2,5,0.0,0,0,1,0,99.46
0,No Deposit,7.0,1,2,0.0,0,0,0,0,34.4
0,No Deposit,150.0,2,5,0.0,0,0,0,0,23.93
0,No Deposit,73.0,2,6,0.0,0,0,0,0,73.38
0,No Deposit,7.0,1,1,0.0,0,0,0,0,68.0
0,No Deposit,7.0,1,1,0.0,0,0,0,0,37.0
0,No Deposit,67.0,2,0,0.0,0,0,5,0,79.2
0,No Deposit,63.0,2,5,0.0,0,0,1,0,82.86
0,No Deposit,4.0,0,2,0.0,0,0,0,0,
0,No Deposit,12.0,0,2,0.0,0,0,1,0,95.0
0,No Deposit,12.0,0,1,0.0,0,0,0,0,119.7
0,No Deposit,2.0,0,1,0.0,0,0,0,0,143.0
0,No Deposit,304.0,2,3,0.0,0,0,0,0,65.6
0,No Deposit,174.0,2,5,0.0,0,0,2,0,125.0
0,No Deposit,13.0,0,2,0.0,0,0,0,0,
0,No Deposit,45.0,2,5,0.0,0,0,0,0,55.35
0,No Deposit,44.0,0,1,0.0,0,0,0,0,156.95
0,No Deposit,352.0,1,3,0.0,0,0,1,0,
0,No Deposit,49.0,0,2,0.0,0,0,0,0,85.0
0,No Deposit,56.0,1,2,0.0,0,0,0,0,116.1
0,No Deposit,40.0,0,4,0.0,0,0,0,0,68.0
0,No Deposit,36.0,1,3,0.0,0,0,0,0,88.4
0,No Deposit,0.0,0,2,0.0,0,0,0,0,
0,No Deposit,1.0,0,2,0.0,0,0,2,0,
0,No Deposit,258.0,1,3,0.0,0,0,2,0,84.38
0,No Deposit,129.0,1,1,0.0,0,0,0,0,
0,No Deposit,7.0,1,3,0.0,0,0,1,0,
0,No Deposit,4.0,1,1,0.0,0,0,0,0,58.0
0,No Deposit,7.0,1,3,0.0,0,0,1,0,29.0
0,No Deposit,86.0,1,4,0.0,0,0,0,0,71.19
0,No Deposit,16.0,2,3,0.0,0,0,0,0,170.0
0,No Deposit,6.0,2,6,0.0,0,0,0,0,76.13
0,No Deposit,257.0,0,2,0.0,0,0,0,0,101.5
0,No Deposit,1.0,0,1,0.0,0,0,0,0,70.0
0,No Deposit,35.0,1,2,0.0,0,0,0,0,
0,No Deposit,0.0,1,2,0.0,0,0,0,0,186.67
0,No Deposit,3.0,1,0,0.0,0,0,0,0,56.0
0,No Deposit,4.0,0,3,0.0,0,0,0,0,141.91
0,No Deposit,59.0,1,0,0.0,0,0,0,0,108.0
0,No Deposit,182.0,1,3,0.0,0,0,1,0,56.24
0,No Deposit,204.0,2,5,0.0,0,0,0,0,110.0
0,No Deposit,15.0,2,1,0.0,0,0,0,0,83.67
0,No Deposit,21.0,1,2,0.0,0,0,0,0,99.33
0,No Deposit,203.0,0,3,0.0,0,0,1,0,67.0
0,No Deposit,150.0,2,5,0.0,0,0,1,0,95.69
0,No Deposit,2.0,0,1,0.0,0,0,0,0,37.0
0,No Deposit,265.0,0,2,0.0,0,0,0,0,115.0
0,No Deposit,191.0,0,3,0.0,0,0,0,0,82.17
0,No Deposit,4.0,1,1,0.0,0,0,0,0,106.0
0,No Deposit,320.0,0,2,0.0,0,0,0,0,115.0
0,No Deposit,41.0,0,2,0.0,0,0,2,0,113.0
0,No Deposit,2.0,0,2,1.0,0,1,0,0,149.0
0,No Deposit,383.0,0,3,0.0,0,0,1,0,50.0
0,No Deposit,198.0,0,1,0.0,0,0,0,98,
0,No Deposit,257.0,0,4,0.0,0,0,0,0,101.0
0,No Deposit,11.0,1,0,1.0,0,15,0,0,65.0
0,No Deposit,125.0,1,3,,0,0,0,0,140.0
0,No Deposit,51.0,0,4,0.0,0,0,0,0,
0,No Deposit,2.0,0,1,1.0,0,7,0,0,75.0
0,No Deposit,171.0,1,3,0.0,0,0,0,0,68.61
0,No Deposit,44.0,1,3,0.0,0,0,0,0,136.0
0,No Deposit,12.0,1,3,0.0,0,0,1,0,120.0
0,No Deposit,2.0,0,1,0.0,0,0,0,0,67.0
0,No Deposit,152.0,2,1,0.0,0,0,0,0,146.7
0,No Deposit,8.0,0,1,0.0,0,3,0,0,75.0
0,No Deposit,234.0,1,2,0.0,0,0,0,0,75.03
0,No Deposit,50.0,0,3,0.0,0,0,0,43,52.0
0,No Deposit,326.0,1,2,0.0,0,0,1,0,197.6
0,No Deposit,186.0,0,1,0.0,0,0,1,0,68.68
0,No Deposit,47.0,2,2,0.0,0,0,0,0,117.45
0,Non Refund,171.0,1,1,0.0,0,0,0,0,85.0
0,No Deposit,3.0,0,1,0.0,0,0,2,0,31.0
0,No Deposit,1.0,0,1,0.0,0,0,0,0,29.0
0,No Deposit,134.0,1,3,0.0,0,0,0,0,125.25
0,No Deposit,179.0,2,2,0.0,0,0,0,0,116.33
0,No Deposit,167.0,1,5,0.0,0,0,0,0,82.0
0,No Deposit,59.0,2,2,0.0,0,0,0,0,62.0
0,No Deposit,0.0,0,4,0.0,0,0,2,0,79.5
0,No Deposit,238.0,2,2,0.0,0,0,0,0,117.0
0,No Deposit,7.0,0,3,0.0,0,0,2,0,110.0
0,No Deposit,34.0,2,7,0.0,0,0,0,0,47.4
0,No Deposit,14.0,0,1,0.0,0,0,0,0,65.0
0,No Deposit,110.0,1,3,0.0,0,0,1,0,65.0
0,No Deposit,64.0,0,4,0.0,0,0,2,0,265.0
0,No Deposit,70.0,0,4,0.0,0,0,1,0,58.0
0,No Deposit,136.0,0,3,0.0,0,0,1,0,0.0
0,No Deposit,88.0,1,1,0.0,0,0,0,0,144.0
0,No Deposit,10.0,0,1,0.0,0,0,0,0,189.0
0,No Deposit,46.0,1,3,0.0,0,0,1,0,74.8
0,No Deposit,108.0,0,1,0.0,0,0,1,0,67.15
0,No Deposit,103.0,0,4,0.0,0,0,1,0,132.25
0,No Deposit,19.0,0,2,0.0,0,0,0,0,90.0
0,No Deposit,10.0,0,2,0.0,0,0,0,0,90.0
0,Refundable,169.0,0,3,0.0,0,0,1,0,72.0
0,No Deposit,143.0,0,3,0.0,0,0,1,0,0.0
0,No Deposit,34.0,0,3,0.0,0,0,0,33,224.67
0,No Deposit,8.0,0,2,1.0,0,1,0,0,70.0
0,No Deposit,8.0,1,5,,0,0,0,0,99.46
0,No Deposit,18.0,1,1,0.0,0,0,0,0,75.0
0,No Deposit,188.0,2,5,0.0,0,0,0,0,
0,No Deposit,25.0,1,3,0.0,0,0,0,0,
0,No Deposit,148.0,0,3,0.0,0,0,0,0,105.3
0,No Deposit,251.0,2,5,0.0,0,0,0,0,107.1
0,No Deposit,1.0,0,1,0.0,0,0,1,0,58.0
0,No Deposit,182.0,0,1,0.0,0,0,0,0,
0,No Deposit,15.0,0,3,0.0,0,0,0,0,151.0
0,No Deposit,12.0,0,1,1.0,1,2,0,0,42.0
0,No Deposit,145.0,1,2,0.0,0,0,0,0,112.0
0,No Deposit,98.0,1,4,0.0,0,0,3,0,75.0
0,No Deposit,17.0,0,2,0.0,0,0,0,0,109.0
0,No Deposit,12.0,0,1,0.0,0,0,0,0,108.0
0,No Deposit,86.0,1,2,0.0,0,0,0,0,79.2
0,No Deposit,0.0,0,1,0.0,0,0,0,0,
0,No Deposit,248.0,2,5,0.0,0,0,1,0,81.9
0,No Deposit,0.0,0,1,0.0,0,0,0,0,149.0
0,No Deposit,3.0,5,10,0.0,0,0,0,0,110.0
0,No Deposit,6.0,0,1,0.0,0,0,0,0,
0,No Deposit,65.0,2,6,0.0,0,0,1,0,80.0
0,No Deposit,176.0,2,5,0.0,0,0,0,0,151.4
0,No Deposit,57.0,0,5,0.0,0,0,0,0,115.6
0,No Deposit,265.0,0,4,0.0,0,0,0,176,99.0
0,No Deposit,5.0,2,4,0.0,0,0,0,0,212.88
0,No Deposit,44.0,0,3,0.0,0,0,0,0,154.07
0,No Deposit,23.0,2,5,0.0,0,0,2,0,87.0
0,No Deposit,18.0,1,3,0.0,0,0,0,0,122.0
0,No Deposit,29.0,1,2,0.0,0,0,0,0,107.0
0,No Deposit,112.0,1,0,0.0,0,0,0,0,50.0
0,No Deposit,3.0,2,2,0.0,0,0,0,0,93.63
0,No Deposit,141.0,1,3,0.0,0,0,0,0,99.0
0,No Deposit,231.0,2,2,0.0,0,0,0,0,93.6
0,No Deposit,0.0,1,2,1.0,0,1,0,0,42.0
0,No Deposit,1.0,0,4,0.0,0,0,0,0,99.1
0,No Deposit,44.0,2,4,0.0,0,0,0,0,85.5
0,No Deposit,0.0,4,10,0.0,0,0,8,0,
0,No Deposit,117.0,1,2,0.0,0,0,0,0,155.7
0,No Deposit,7.0,0,3,0.0,0,0,0,0,174.67
0,No Deposit,457.0,0,2,0.0,0,0,1,0,122.4
0,No Deposit,92.0,0,1,,0,0,0,0,135.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,58.52
0,No Deposit,57.0,0,3,,0,0,0,0,36.0
0,No Deposit,1.0,0,3,0.0,0,0,1,0,109.85
0,No Deposit,109.0,0,2,0.0,0,0,0,0,75.0
0,No Deposit,29.0,0,2,0.0,0,0,2,0,152.0
0,No Deposit,21.0,0,2,0.0,0,0,0,0,76.0
0,No Deposit,74.0,2,5,,0,0,2,0,36.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,40.0
0,No Deposit,342.0,2,4,0.0,0,0,0,0,36.0
0,No Deposit,94.0,2,3,0.0,0,0,0,0,145.8
0,No Deposit,119.0,2,2,0.0,0,0,0,0,139.95
0,No Deposit,28.0,0,2,0.0,0,0,0,0,48.0
0,No Deposit,27.0,2,2,0.0,0,0,0,0,164.25
0,No Deposit,120.0,1,2,0.0,0,0,0,0,126.0
0,No Deposit,1.0,0,4,0.0,0,0,0,0,31.6
0,No Deposit,4.0,1,2,0.0,0,0,0,0,70.0
0,No Deposit,15.0,2,6,0.0,0,0,1,0,120.0
0,No Deposit,44.0,0,3,0.0,0,0,0,0,295.0
0,No Deposit,38.0,2,5,0.0,0,0,0,0,271.0
0,No Deposit,192.0,2,3,,0,0,0,0,102.0
0,No Deposit,35.0,0,5,0.0,0,0,0,0,68.0
0,No Deposit,48.0,0,1,0.0,0,0,0,0,133.2
0,No Deposit,65.0,2,3,0.0,0,0,0,0,130.9
0,No Deposit,7.0,0,1,0.0,0,0,1,0,65.0
0,No Deposit,41.0,0,2,0.0,0,0,1,0,84.0
0,No Deposit,75.0,2,1,0.0,0,0,0,0,67.0
0,No Deposit,192.0,0,2,0.0,0,0,0,0,
0,No Deposit,115.0,0,3,0.0,0,0,0,0,79.2
0,No Deposit,256.0,0,2,0.0,0,0,0,0,115.0
0,No Deposit,353.0,1,3,0.0,0,0,6,0,73.74
0,No Deposit,231.0,2,5,0.0,0,0,0,0,71.36
0,No Deposit,28.0,0,1,0.0,0,0,0,0,86.4
0,No Deposit,208.0,0,3,0.0,0,0,2,0,133.67
0,No Deposit,126.0,2,5,0.0,0,0,0,0,54.2
0,No Deposit,55.0,0,2,0.0,0,0,2,0,48.0
0,No Deposit,63.0,2,4,0.0,0,0,0,0,111.6
0,No Deposit,6.0,0,4,0.0,0,0,0,0,119.0
0,No Deposit,115.0,0,3,0.0,0,0,0,0,126.0
0,No Deposit,22.0,2,1,0.0,0,0,0,0,55.44
0,No Deposit,48.0,0,3,0.0,0,0,0,0,140.0
0,No Deposit,183.0,1,1,0.0,0,0,0,0,85.0
0,No Deposit,12.0,0,1,0.0,0,0,0,0,83.13
0,No Deposit,46.0,0,1,0.0,0,0,0,0,25.0
0,No Deposit,3.0,1,2,1.0,0,6,0,0,89.0
0,No Deposit,2.0,0,3,0.0,0,0,0,0,86.0
0,No Deposit,84.0,2,1,0.0,0,0,1,0,234.0
0,No Deposit,207.0,2,2,0.0,0,0,0,0,62.54
0,No Deposit,2.0,0,1,0.0,0,0,0,0,98.0
0,No Deposit,179.0,2,3,0.0,0,0,1,0,
0,No Deposit,214.0,2,1,0.0,0,0,1,0,85.0
0,No Deposit,3.0,2,3,0.0,0,0,0,0,236.0
0,No Deposit,70.0,1,3,0.0,0,0,0,0,121.55
0,No Deposit,118.0,2,1,0.0,0,0,0,0,133.5
0,No Deposit,4.0,0,3,0.0,0,0,0,0,80.0
0,No Deposit,0.0,0,2,0.0,0,0,2,0,110.0
0,No Deposit,31.0,1,1,0.0,0,0,0,0,186.6
0,No Deposit,27.0,1,0,0.0,0,0,0,0,90.0
0,No Deposit,255.0,2,6,0.0,0,0,1,0,101.7
0,No Deposit,15.0,0,1,0.0,0,0,1,0,148.0
0,No Deposit,27.0,1,1,0.0,0,0,0,0,195.5
0,No Deposit,75.0,2,2,0.0,0,0,0,0,62.0
0,No Deposit,151.0,1,1,0.0,0,0,0,0,95.0
0,No Deposit,29.0,0,3,0.0,0,0,0,0,65.0
0,No Deposit,133.0,0,4,0.0,0,0,0,0,124.0
0,No Deposit,20.0,0,1,0.0,0,0,0,0,94.3
0,No Deposit,0.0,1,1,,0,0,0,0,100.0
0,No Deposit,301.0,1,1,0.0,0,0,1,0,90.0
0,No Deposit,187.0,2,5,0.0,0,0,0,0,140.0
0,No Deposit,87.0,1,4,0.0,0,0,0,0,103.5
0,No Deposit,0.0,1,4,0.0,0,0,0,0,
0,No Deposit,254.0,2,2,0.0,0,0,0,0,36.0
0,No Deposit,47.0,2,1,0.0,0,0,0,0,105.0
0,No Deposit,251.0,1,5,0.0,0,0,0,0,118.5
0,No Deposit,176.0,2,6,0.0,0,0,0,0,80.75
0,No Deposit,117.0,0,1,0.0,0,0,0,0,123.3
0,No Deposit,77.0,0,4,0.0,0,0,2,0,118.8
0,No Deposit,56.0,2,5,0.0,0,0,0,0,
0,No Deposit,73.0,2,1,0.0,0,0,0,0,60.0
0,No Deposit,14.0,1,0,0.0,0,0,0,0,110.0
0,No Deposit,82.0,0,1,0.0,0,0,2,0,181.7
0,No Deposit,152.0,2,5,0.0,0,0,0,0,87.5
0,No Deposit,1.0,0,1,0.0,0,0,0,0,191.1
0,No Deposit,125.0,1,2,0.0,0,0,4,0,99.0
0,No Deposit,96.0,1,2,0.0,0,0,0,0,96.3
0,No Deposit,70.0,1,3,0.0,0,0,0,0,165.63
0,No Deposit,93.0,1,3,0.0,0,0,0,0,135.43
0,No Deposit,200.0,1,2,0.0,0,0,0,0,161.1
0,No Deposit,9.0,2,5,0.0,0,0,0,0,116.45
0,No Deposit,147.0,2,2,0.0,0,0,0,0,99.45
0,No Deposit,100.0,1,3,0.0,0,0,0,0,136.0
0,No Deposit,4.0,1,1,0.0,0,0,0,0,35.0
0,No Deposit,7.0,0,1,0.0,0,0,0,0,0.0
0,No Deposit,396.0,2,0,0.0,0,0,0,0,
0,No Deposit,106.0,1,4,0.0,0,0,0,0,100.8
0,No Deposit,180.0,1,1,0.0,0,0,0,0,100.0
0,No Deposit,175.0,0,2,0.0,0,0,0,0,130.0
0,No Deposit,191.0,1,2,0.0,0,0,0,0,
0,No Deposit,21.0,0,2,0.0,0,0,0,0,175.0
0,No Deposit,11.0,1,2,0.0,0,0,0,0,75.0
0,No Deposit,37.0,2,0,0.0,1,6,3,0,65.0
0,No Deposit,236.0,2,5,0.0,0,0,0,0,99.0
0,No Deposit,7.0,0,1,0.0,0,0,0,0,114.75
0,No Deposit,121.0,2,5,0.0,0,0,0,0,66.8
0,No Deposit,222.0,2,1,0.0,0,0,0,0,99.6
0,No Deposit,11.0,2,0,0.0,0,0,1,0,100.0
0,No Deposit,3.0,1,1,0.0,0,0,0,0,
0,No Deposit,63.0,1,3,0.0,0,0,0,0,163.5
0,No Deposit,212.0,2,5,0.0,0,0,0,0,63.11
0,No Deposit,19.0,0,1,0.0,0,0,0,0,139.0
0,No Deposit,67.0,1,3,0.0,0,0,0,0,88.4
0,No Deposit,62.0,1,2,0.0,0,0,0,0,60.29
0,No Deposit,137.0,1,3,0.0,0,0,2,0,136.34
0,No Deposit,151.0,0,5,0.0,0,0,5,0,42.0
0,No Deposit,17.0,2,3,0.0,0,0,0,0,95.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,38.0
0,No Deposit,26.0,0,4,0.0,0,0,0,0,89.0
0,No Deposit,265.0,0,4,0.0,0,0,0,176,99.0
0,No Deposit,12.0,2,1,0.0,0,0,0,0,85.67
0,No Deposit,6.0,1,1,0.0,0,0,0,0,359.0
0,No Deposit,10.0,1,0,0.0,0,0,0,0,120.35
0,No Deposit,28.0,0,1,0.0,0,0,0,0,120.0
0,No Deposit,1.0,0,1,1.0,0,3,0,0,48.0
0,No Deposit,239.0,3,6,0.0,0,0,0,0,51.5
0,No Deposit,1.0,0,2,0.0,0,5,0,0,30.0
0,No Deposit,216.0,2,3,0.0,0,0,0,0,
0,No Deposit,9.0,2,1,0.0,0,0,0,0,140.98
0,No Deposit,0.0,0,1,0.0,0,0,0,0,0.0
0,No Deposit,86.0,0,2,0.0,0,0,0,0,75.0
0,No Deposit,256.0,1,2,0.0,0,0,0,0,76.67
0,No Deposit,66.0,0,1,0.0,0,0,1,0,96.3
0,No Deposit,276.0,0,3,0.0,0,0,0,178,95.67
0,No Deposit,8.0,0,1,0.0,0,3,0,0,35.0
0,No Deposit,213.0,1,3,0.0,0,0,2,0,104.0
0,No Deposit,256.0,1,4,0.0,0,0,2,0,91.9
0,No Deposit,43.0,0,3,0.0,0,0,0,0,106.8
0,No Deposit,20.0,0,2,0.0,0,0,0,0,144.4
0,No Deposit,159.0,1,2,0.0,0,0,0,0,144.0
0,No Deposit,4.0,0,1,1.0,0,3,0,0,35.0
0,No Deposit,251.0,0,4,0.0,0,0,2,0,153.68
0,No Deposit,11.0,2,0,0.0,0,1,0,0,70.0
0,No Deposit,88.0,2,5,,0,0,1,0,30.0
0,No Deposit,3.0,1,0,0.0,0,0,0,0,49.0
0,No Deposit,6.0,0,3,0.0,0,0,0,0,90.1
0,No Deposit,55.0,0,1,0.0,0,1,0,0,50.66
0,No Deposit,396.0,2,0,0.0,0,0,0,0,122.4
0,No Deposit,177.0,2,6,0.0,0,0,0,0,166.0
0,No Deposit,140.0,1,1,0.0,0,0,0,0,
0,No Deposit,179.0,4,7,0.0,0,0,0,0,106.55
0,No Deposit,0.0,0,1,0.0,0,0,0,0,60.83
0,No Deposit,141.0,2,2,0.0,0,0,0,0,75.0
0,No Deposit,283.0,2,5,0.0,0,0,1,0,130.8
0,No Deposit,320.0,0,2,0.0,0,0,0,0,87.84
0,No Deposit,105.0,2,5,0.0,0,0,1,0,63.14
0,No Deposit,168.0,1,2,0.0,0,0,0,0,120.0
0,No Deposit,13.0,0,1,0.0,0,0,0,0,76.0
0,No Deposit,0.0,0,2,0.0,0,0,0,0,272.0
0,No Deposit,3.0,0,1,0.0,0,0,0,0,45.0
0,No Deposit,41.0,0,2,0.0,0,0,0,0,154.0
0,No Deposit,54.0,0,4,0.0,0,0,0,0,60.0
0,No Deposit,131.0,0,5,1.0,0,1,0,0,171.0
0,No Deposit,7.0,0,1,1.0,0,2,0,0,27.0
0,No Deposit,183.0,2,3,0.0,0,0,0,0,139.5
0,No Deposit,34.0,0,1,0.0,0,0,0,0,
0,No Deposit,228.0,2,5,1.0,0,1,1,0,52.8
0,No Deposit,17.0,2,2,0.0,0,0,1,0,170.0
0,No Deposit,7.0,0,2,0.0,0,0,0,0,39.15
0,No Deposit,71.0,2,2,0.0,0,0,0,0,98.6
0,No Deposit,1.0,1,2,0.0,0,0,0,0,211.76
0,No Deposit,29.0,0,2,0.0,0,0,0,0,67.5
0,No Deposit,173.0,1,2,0.0,0,0,0,0,365.0
0,No Deposit,102.0,0,2,0.0,0,0,0,0,109.0
0,No Deposit,60.0,0,3,0.0,0,0,0,0,99.9
0,No Deposit,1.0,1,2,0.0,0,0,0,0,76.0
0,No Deposit,136.0,0,2,0.0,0,0,0,0,223.0
0,No Deposit,38.0,2,0,0.0,0,0,0,0,71.0
0,No Deposit,29.0,0,3,0.0,0,0,0,0,72.0
0,No Deposit,377.0,0,2,0.0,0,0,0,0,115.0
0,No Deposit,35.0,0,1,0.0,0,0,0,0,97.5
0,No Deposit,97.0,2,5,0.0,0,0,0,0,223.0
0,No Deposit,112.0,0,3,0.0,0,0,0,0,224.67
0,No Deposit,0.0,0,1,0.0,0,0,1,0,45.0
0,No Deposit,147.0,1,2,0.0,0,0,0,0,151.2
0,No Deposit,18.0,2,2,0.0,0,0,0,0,124.25
0,No Deposit,335.0,0,3,0.0,0,0,1,0,90.0
0,No Deposit,100.0,1,1,0.0,0,0,0,0,73.8
0,No Deposit,74.0,0,2,0.0,0,0,0,0,109.0
0,No Deposit,97.0,0,2,0.0,0,0,1,0,60.0
0,No Deposit,7.0,1,0,0.0,0,0,0,0,35.0
0,No Deposit,113.0,4,10,0.0,0,0,0,0,125.0
0,No Deposit,58.0,2,3,0.0,0,0,0,0,178.56
0,No Deposit,251.0,2,5,0.0,0,0,2,0,83.7
0,No Deposit,15.0,0,2,0.0,0,0,0,0,52.2
0,No Deposit,6.0,0,1,1.0,0,2,0,0,42.0
0,No Deposit,55.0,0,4,0.0,0,0,0,0,85.85
0,No Deposit,62.0,0,2,0.0,0,0,0,0,121.5
0,No Deposit,239.0,2,9,0.0,0,0,0,0,153.0
0,No Deposit,14.0,0,1,0.0,0,0,0,0,150.0
0,No Deposit,101.0,0,1,0.0,0,0,0,0,98.0
0,No Deposit,67.0,2,2,0.0,0,0,1,0,134.0
0,No Deposit,77.0,1,2,0.0,0,0,0,0,89.1
0,No Deposit,4.0,0,1,0.0,0,0,1,0,106.28
0,No Deposit,12.0,2,0,0.0,0,1,0,0,92.5
0,No Deposit,240.0,0,3,0.0,0,0,2,0,85.5
0,No Deposit,7.0,0,2,0.0,0,1,0,0,27.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,191.0
0,No Deposit,423.0,1,1,0.0,0,0,1,0,95.5
0,No Deposit,58.0,1,4,0.0,0,0,0,0,109.4
0,No Deposit,7.0,0,3,0.0,0,0,0,0,227.0
0,No Deposit,165.0,2,1,0.0,0,0,0,0,130.5
0,No Deposit,13.0,0,1,0.0,0,0,0,0,48.0
0,No Deposit,27.0,2,1,,0,0,0,0,95.0
0,No Deposit,2.0,2,2,0.0,0,0,0,0,110.5
0,No Deposit,3.0,0,3,0.0,0,0,0,0,67.0
0,No Deposit,33.0,0,2,0.0,0,0,1,0,67.52
0,No Deposit,144.0,1,3,0.0,0,0,0,0,167.76
0,No Deposit,42.0,1,1,0.0,0,0,1,0,150.0
0,No Deposit,7.0,2,3,0.0,0,0,0,0,88.4
0,No Deposit,19.0,1,2,0.0,0,0,0,0,117.81
0,No Deposit,10.0,2,3,0.0,0,0,5,0,213.0
0,No Deposit,0.0,2,5,0.0,0,0,0,0,137.21
0,No Deposit,5.0,0,2,0.0,0,0,1,0,
0,No Deposit,92.0,0,1,0.0,0,0,0,0,90.0
0,No Deposit,102.0,0,2,0.0,0,0,0,0,109.0
0,No Deposit,61.0,0,3,0.0,0,0,0,0,154.0
0,No Deposit,0.0,0,2,0.0,0,0,1,0,160.0
0,No Deposit,3.0,0,1,0.0,0,0,0,0,54.0
0,No Deposit,7.0,0,1,0.0,0,0,0,0,40.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,43.2
0,No Deposit,101.0,1,3,0.0,0,0,0,0,72.25
0,No Deposit,124.0,1,3,0.0,0,0,0,0,90.0
0,No Deposit,93.0,2,5,0.0,0,0,0,0,56.0
0,No Deposit,65.0,2,2,0.0,0,0,0,0,134.0
0,No Deposit,182.0,2,6,0.0,0,0,0,0,90.0
0,No Deposit,99.0,1,3,0.0,0,0,0,0,126.0
0,No Deposit,60.0,0,3,0.0,0,0,0,0,
0,No Deposit,83.0,0,2,0.0,0,0,0,0,146.0
0,No Deposit,8.0,2,1,0.0,0,0,0,0,132.6
0,No Deposit,73.0,0,1,0.0,0,0,2,0,116.0
0,No Deposit,18.0,0,3,0.0,0,0,0,0,146.0
0,No Deposit,5.0,0,2,0.0,0,0,0,0,111.0
0,No Deposit,5.0,1,1,0.0,0,0,0,0,90.0
0,No Deposit,74.0,2,1,0.0,0,0,0,0,117.0
0,No Deposit,31.0,2,1,0.0,0,0,0,0,91.67
0,No Deposit,67.0,2,5,0.0,0,0,1,0,171.0
0,No Deposit,232.0,4,10,,0,0,0,0,
0,No Deposit,0.0,0,2,0.0,0,0,1,0,90.0
0,No Deposit,29.0,2,2,0.0,0,0,0,0,39.0
0,No Deposit,8.0,0,2,1.0,0,1,1,0,84.0
0,No Deposit,81.0,0,1,0.0,0,0,0,0,125.1
0,No Deposit,208.0,0,1,0.0,0,0,0,0,157.0
0,No Deposit,21.0,0,2,0.0,0,0,0,0,92.5
0,No Deposit,9.0,1,0,0.0,0,0,0,0,189.0
0,No Deposit,0.0,0,1,0.0,0,0,1,0,
0,No Deposit,45.0,1,2,0.0,0,0,0,0,126.0
0,No Deposit,31.0,2,2,0.0,0,0,0,0,65.7
0,No Deposit,25.0,0,2,0.0,0,0,0,0,0.0
0,No Deposit,38.0,1,2,0.0,0,0,0,0,103.5
0,No Deposit,6.0,0,3,0.0,0,0,0,0,173.8
0,No Deposit,52.0,0,2,0.0,0,0,0,0,148.2
0,No Deposit,144.0,2,1,0.0,0,0,0,0,90.0
0,No Deposit,0.0,0,1,0.0,0,0,0,0,55.0
0,No Deposit,2.0,0,1,0.0,0,6,0,0,60.0
0,No Deposit,55.0,2,5,0.0,0,0,0,0,102.0
0,No Deposit,13.0,1,3,0.0,0,0,0,0,98.0
0,No Deposit,80.0,0,4,0.0,0,0,0,0,154.0
0,No Deposit,0.0,1,0,0.0,0,0,0,0,48.0
0,No Deposit,22.0,1,0,0.0,0,0,0,0,104.0
0,No Deposit,141.0,2,3,0.0,0,0,0,0,108.29
0,No Deposit,1.0,0,3,0.0,0,0,0,0,43.2
0,No Deposit,17.0,1,2,0.0,0,0,0,0,96.08
0,No Deposit,192.0,2,5,0.0,0,0,1,0,37.4
0,No Deposit,30.0,0,2,0.0,0,0,1,0,25.0
0,No Deposit,4.0,0,1,0.0,0,0,1,0,80.0
0,No Deposit,17.0,2,2,0.0,0,0,0,0,82.0
0,No Deposit,28.0,0,2,0.0,0,0,0,0,65.0
0,No Deposit,33.0,0,2,0.0,0,0,0,0,125.1
0,No Deposit,86.0,2,1,0.0,0,0,0,0,75.0
0,No Deposit,58.0,2,5,0.0,0,0,0,0,52.4
0,No Deposit,288.0,1,4,0.0,0,0,2,0,141.0
0,No Deposit,6.0,1,0,0.0,0,0,0,0,139.13
0,No Deposit,0.0,0,0,1.0,0,0,0,0,0.0
0,No Deposit,3.0,1,0,1.0,0,5,0,0,30.0
0,No Deposit,16.0,0,3,1.0,0,1,1,0,55.08
0,No Deposit,95.0,1,3,0.0,0,0,0,0,80.1
0,No Deposit,239.0,2,3,0.0,0,0,0,0,
0,No Deposit,73.0,2,2,0.0,0,0,2,0,81.9
0,No Deposit,126.0,2,5,0.0,0,0,1,0,179.94
0,No Deposit,0.0,1,0,0.0,0,0,0,0,129.0
0,No Deposit,164.0,2,2,0.0,0,0,0,0,126.9
0,No Deposit,78.0,2,5,0.0,0,0,1,0,106.84
0,No Deposit,1.0,0,3,,0,0,0,0,76.0
0,No Deposit,6.0,2,0,0.0,0,0,0,0,67.0
0,No Deposit,8.0,1,2,0.0,0,0,0,0,80.27
