ID,Year_Birth,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
10914,1970,Single,24163.0,1,1,4,1,7,2,1,2,1,0,3,4
1509,1958,Together,84460.0,0,0,152,27,103,106,54,0,9,9,4,5
5577,1983,Together,43776.0,1,0,8,0,9,2,1,1,1,0,2,6
7348,1958,Single,71691.0,0,0,336,130,411,240,32,1,4,7,5,2
1127,1973,Married,85844.0,0,0,938,19,843,25,95,1,6,6,7,2
1833,1974,Single,39190.0,1,0,68,8,18,19,8,2,2,1,4,5
4944,1959,Together,71367.0,0,0,227,23,389,42,21,1,4,5,7,2
9080,1972,Single,38578.0,1,1,38,4,22,3,3,3,3,0,3,8
6466,1965,Married,57236.0,1,1,105,0,9,2,1,3,2,1,4,3
9964,1979,Single,61825.0,0,1,162,50,100,55,30,1,4,2,8,4
4790,1958,Divorced,79803.0,0,1,574,8,216,21,16,1,4,3,5,1
10245,1986,Single,80910.0,0,0,160,80,369,67,39,1,3,3,8,1
1109,1982,Together,27590.0,1,0,6,0,5,0,0,1,1,0,2,7
6001,1979,Married,56775.0,0,1,614,35,160,58,35,2,5,8,10,5
5538,1975,Divorced,83829.0,0,0,897,161,430,186,161,0,4,7,6,1
10552,1979,Married,54210.0,0,1,70,54,109,80,9,2,4,1,7,5
1545,1986,Married,38508.0,1,0,120,19,206,25,19,6,7,2,5,8
7409,1970,Together,53187.0,1,0,211,2,30,7,7,2,4,1,6,5
4444,1972,Married,30023.0,1,0,11,0,16,7,6,1,2,0,3,8
146,1960,Single,76045.0,0,0,760,53,400,17,93,1,4,5,11,2
6271,1952,Married,50870.0,0,1,53,0,8,0,0,1,2,0,3,5
10065,1970,Married,15315.0,0,0,7,4,13,15,8,2,2,0,4,5
4741,1974,Married,65463.0,1,0,391,32,70,21,32,2,6,2,9,5
246,1965,Married,66480.0,1,1,199,9,57,20,21,7,4,1,7,4
375,1954,Divorced,76773.0,0,0,516,56,449,86,33,1,2,2,11,1
1524,1983,Single,81698.0,0,0,709,45,115,30,160,1,8,2,5,5
10022,1973,Single,54466.0,1,1,12,0,4,0,0,1,1,0,2,5
7451,1960,Single,98777.0,0,0,1000,19,711,125,115,0,4,6,9,1
11010,1984,Single,16269.0,1,0,19,3,18,3,1,3,3,0,3,8
4356,1971,Together,71819.0,0,1,1224,28,140,0,14,3,3,3,5,6
3885,1983,Married,33569.0,1,0,16,2,18,3,0,1,1,1,2,8
1175,1983,Married,36262.0,0,0,88,39,54,64,28,1,3,5,3,6
880,1966,Together,22634.0,0,0,2,23,11,8,6,1,2,1,2,8
2320,1978,Married,47025.0,0,1,508,11,59,23,5,5,11,1,6,9
850,1968,Single,70566.0,0,1,381,28,215,84,28,2,6,5,9,3
4713,1979,Married,31605.0,1,0,74,0,42,2,1,2,2,1,4,7
675,1973,Divorced,52034.0,1,1,146,0,93,7,13,5,4,2,5,7
5025,1979,Single,48526.0,1,0,23,17,23,43,20,1,2,1,4,3
2308,1954,Married,46734.0,0,1,110,5,137,26,23,2,6,1,5,7
5995,1962,Divorced,39552.0,1,1,165,3,147,4,24,7,6,2,5,8
6749,1966,Single,86358.0,1,1,957,47,494,82,47,4,5,3,6,8
1010,1977,Together,46931.0,2,1,41,0,17,3,1,2,1,1,3,3
8977,1985,Single,16581.0,0,0,1,3,4,2,3,1,0,0,3,4
4756,1952,Divorced,63998.0,0,0,176,29,818,0,33,1,7,6,11,4
3412,1951,Married,67381.0,0,1,815,8,53,11,0,4,2,2,9,7
606,1967,Single,25930.0,1,1,6,1,2,2,0,1,1,0,2,7
5961,1978,Married,42693.0,1,0,8,4,20,6,3,1,1,0,3,5
2975,1976,Together,85606.0,0,1,717,42,864,219,30,2,6,7,9,3
2894,1985,Single,72903.0,0,0,1067,138,750,0,19,1,7,5,8,4
7613,1974,Together,49669.0,1,0,166,5,107,11,8,2,5,1,6,6
10542,1968,Married,36778.0,1,1,29,4,34,2,4,3,3,0,3,9
8015,1962,Divorced,85696.0,0,0,714,76,395,116,0,1,4,6,9,1
10617,1989,Divorced,10979.0,0,0,8,4,10,2,2,2,3,0,3,5
11166,1961,Married,49678.0,0,1,229,5,56,3,2,2,6,2,4,7
849,1953,Together,56129.0,0,1,320,48,133,39,72,4,6,2,10,4
523,1989,Married,37155.0,1,0,23,0,26,7,15,1,2,0,4,5
4066,1978,Divorced,21282.0,1,0,1,5,8,4,8,2,2,1,2,6
8414,1962,Single,33419.0,0,1,56,0,12,0,0,2,2,0,4,7
819,1945,Widow,63285.0,0,0,508,124,249,50,38,1,6,5,13,3
4961,1974,Together,21255.0,1,0,29,0,25,2,2,4,2,1,4,4
749,1981,Together,42162.0,1,0,46,7,59,2,4,2,3,1,3,6
5430,1956,Together,54450.0,1,1,454,0,171,8,19,12,9,2,8,8
7755,1954,Married,57744.0,0,1,350,3,39,0,0,2,9,1,4,8
10525,1986,Single,26576.0,1,0,10,0,8,0,0,1,1,0,2,9
1453,1943,Widow,57513.0,0,0,735,40,183,52,20,2,9,3,13,6
8310,1964,Together,68142.0,0,1,897,126,196,91,112,3,10,4,7,6
10710,1979,Married,7500.0,0,1,5,2,3,3,0,1,1,0,2,8
5031,1974,Together,83145.0,0,0,777,35,731,39,137,1,5,9,11,2
2613,1960,Married,54197.0,0,1,162,6,37,6,13,2,1,3,6,1
213,1963,Single,23091.0,1,1,35,0,11,0,0,4,2,1,3,7
967,1976,Married,46049.0,1,1,342,9,112,19,14,10,5,2,9,7
1077,1974,Together,56715.0,0,0,258,105,239,237,172,1,7,3,4,4
7959,1961,Married,79410.0,0,0,658,80,483,123,13,1,3,2,5,1
640,1951,Married,57304.0,0,1,356,80,329,138,17,2,7,6,10,5
4252,1965,Married,44375.0,0,1,213,5,28,7,7,1,4,1,6,5
8432,1956,Together,54450.0,1,1,454,0,171,8,19,12,9,2,8,8
6218,1965,Married,59594.0,0,1,457,4,29,0,0,1,8,1,7,7
6905,1994,Together,80685.0,0,0,241,45,604,34,26,1,6,4,10,2
5922,1974,Married,40344.0,0,1,210,0,6,0,0,2,4,1,5,7
3598,1972,Married,62710.0,0,1,441,35,83,7,29,4,4,2,12,4
6116,1968,Married,48985.0,0,1,19,13,18,10,7,1,1,1,3,3
6263,1968,Together,35322.0,1,2,28,9,37,12,7,3,2,0,4,8
10486,1948,Married,77142.0,0,0,476,75,162,29,151,1,4,4,8,2
2410,1969,Single,81657.0,0,0,364,40,425,158,60,1,3,4,8,1
193,1996,Married,14421.0,0,0,0,0,2,3,3,1,1,0,2,5
3363,1974,Married,20130.0,0,0,0,6,3,7,6,1,1,0,3,8
8278,1990,Married,74214.0,0,0,863,83,547,86,99,1,8,2,5,5
10660,1957,Married,66726.0,1,1,349,7,35,0,0,3,8,2,4,7
8686,1979,Together,23724.0,1,0,5,23,15,0,18,2,2,0,3,8
1604,1960,Married,47353.0,0,1,184,2,19,8,8,3,2,2,6,5
5907,1952,Married,33444.0,1,1,8,0,8,0,0,1,1,0,2,8
10669,1981,Married,54386.0,0,1,277,21,64,62,21,2,3,2,10,3
2918,1981,Divorced,28510.0,1,1,44,5,19,0,4,3,2,0,4,5
5735,1991,Single,90638.0,0,0,1156,120,915,94,144,1,3,4,10,1
359,1950,Together,48070.0,0,1,373,14,83,6,9,3,8,2,6,7
8387,1957,Married,43140.0,0,1,134,8,76,6,0,1,4,1,5,6
1829,1961,Divorced,54959.0,0,1,1148,0,60,0,0,3,9,5,4,7
3839,1958,Single,15056.0,1,1,6,12,3,21,6,5,2,2,3,5
9392,1971,Single,26954.0,1,0,4,1,11,0,0,1,1,0,2,7
2292,1985,Single,22327.0,1,0,5,4,8,2,0,1,1,0,3,5
10466,1965,Married,44393.0,1,1,24,2,20,2,2,2,1,0,4,4
9855,1952,Single,62000.0,0,1,899,0,101,0,0,1,6,6,13,4
4088,1962,Together,31497.0,0,1,108,1,28,13,1,2,3,1,4,8
5231,1974,Married,45894.0,0,2,27,2,7,0,2,1,1,0,3,5
590,1970,Divorced,78579.0,0,0,816,66,549,216,66,1,5,6,4,3
8732,1969,Widow,67369.0,0,1,1298,0,70,37,14,4,7,4,10,4
2315,1960,Divorced,58401.0,0,1,10,0,11,17,29,1,1,2,2,4
3515,1952,Single,62307.0,0,1,87,13,34,10,6,1,4,0,4,5
2245,1969,Married,43641.0,1,1,57,2,51,4,2,3,2,1,4,6
6283,1968,Divorced,63841.0,0,1,635,15,100,20,7,1,9,3,9,6
2246,1965,Married,46891.0,0,1,43,12,23,29,15,1,2,1,4,4
6606,1969,Married,70091.0,1,0,964,34,137,15,0,2,5,2,10,8
5545,1972,Married,78075.0,0,0,572,8,259,34,35,1,3,5,5,1
7342,1961,Widow,59184.0,0,1,341,142,113,259,151,3,6,6,12,5
837,1977,Married,54809.0,1,1,63,6,57,13,13,4,2,1,5,4
9500,1959,Married,58113.0,0,1,221,104,169,102,78,3,9,2,8,7
3602,1958,Married,51412.0,0,1,140,3,29,4,5,2,3,2,4,4
234,1979,Divorced,15287.0,1,0,1,2,8,4,3,2,1,1,2,7
2995,1957,Together,66636.0,0,0,291,10,689,84,10,1,3,4,9,1
1118,1956,Married,50965.0,0,1,544,13,85,8,6,3,10,4,5,8
7789,1965,Married,84618.0,0,0,684,100,801,21,66,1,6,9,10,2
3068,1990,Married,18351.0,0,0,1,12,9,0,14,1,2,0,3,7
8955,1957,Together,40451.0,0,2,35,0,4,0,0,1,1,1,2,5
945,1965,Together,36317.0,0,1,87,3,25,3,2,2,3,0,4,7
5644,1957,Together,42213.0,0,1,309,3,24,4,3,2,5,1,7,7
7192,1955,Together,65748.0,0,1,172,73,93,95,78,2,2,4,10,1
2324,1972,Together,77044.0,0,1,625,38,242,50,34,2,7,11,11,4
697,1969,Together,74918.0,0,0,972,59,913,25,19,1,5,9,6,3
3439,1972,Married,56721.0,1,1,157,6,39,6,13,5,4,1,5,6
1506,1975,Single,42160.0,1,1,48,9,45,3,15,4,2,1,4,6
232,1965,Single,61559.0,0,1,279,83,88,32,14,1,4,2,10,3
8876,1963,Together,33629.0,1,1,132,0,16,0,0,5,3,1,4,9
4500,1991,Together,68682.0,0,0,919,0,505,99,30,1,4,9,10,2
9739,1963,Single,34377.0,0,1,62,0,22,3,1,2,2,2,2,7
10395,1986,Single,8940.0,1,0,1,45,3,4,6,3,3,1,3,8
1176,1973,Married,26228.0,1,0,2,6,4,3,1,1,1,0,2,8
1627,1957,Divorced,77297.0,0,0,408,61,109,48,122,1,5,7,9,4
938,1981,Married,40211.0,1,1,51,1,7,2,1,2,2,1,2,8
2740,1958,Widow,33438.0,1,1,62,1,16,3,2,4,2,1,4,5
257,1959,Married,75032.0,0,1,952,12,180,47,12,2,5,4,9,3
4058,1955,Single,61284.0,0,0,618,15,106,20,7,1,11,2,8,6
7736,1986,Married,22518.0,1,0,11,7,12,2,2,2,2,1,2,5
8210,1975,Married,54730.0,0,1,318,3,17,4,7,5,4,1,8,4
833,1955,Married,38452.0,1,1,56,0,14,0,0,3,3,0,3,7
6230,1971,Divorced,44421.0,1,1,110,5,59,7,1,5,5,0,4,8
7325,1986,Together,38197.0,1,0,23,0,11,2,1,1,1,0,3,5
1307,1978,Divorced,41986.0,0,1,27,5,8,8,3,3,3,0,4,4
1502,1983,Together,28427.0,1,0,18,3,19,3,3,2,2,0,3,8
6211,1976,Together,37395.0,1,0,18,0,9,0,1,1,1,0,3,6
843,1971,Married,64722.0,1,0,303,0,280,60,147,4,8,2,11,6
4174,1956,Together,55249.0,0,1,97,1,19,2,0,1,2,1,4,3
9757,1972,Together,84906.0,0,0,997,15,414,99,30,1,5,6,12,2
6918,1989,Married,28691.0,1,0,5,4,13,8,0,1,1,0,3,8
286,1952,Single,44213.0,1,1,95,11,35,0,4,4,2,1,5,6
11086,1984,Single,25707.0,1,0,1,6,2,3,6,1,1,0,3,7
1921,1967,Married,59062.0,2,1,46,1,12,3,0,2,2,0,3,4
4138,1962,Single,76624.0,0,1,411,106,147,54,115,1,5,10,7,1
7718,1947,Together,66000.0,0,0,244,51,270,101,0,1,1,3,5,1
1291,1978,Together,27683.0,1,0,152,9,121,12,12,4,6,2,4,8
6862,1971,Divorced,1730.0,0,0,1,1,3,1,1,15,0,0,0,20
4136,1992,Single,7500.0,1,0,10,17,18,8,26,4,3,2,2,9
803,1968,Together,40521.0,1,1,12,0,5,0,0,1,0,1,2,5
4298,1973,Together,20427.0,1,0,5,0,4,0,0,1,1,0,2,8
10833,1975,Married,65106.0,0,1,790,19,133,12,0,3,8,3,13,6
9606,1965,Married,69969.0,0,0,882,29,514,38,29,1,4,2,6,3
8534,1952,Married,67433.0,0,2,615,28,259,12,48,4,6,5,13,4
5153,1967,Married,77766.0,0,1,1004,59,265,115,59,2,11,10,11,6
961,1972,Married,74716.0,0,1,133,27,421,13,195,2,7,3,5,4
5011,1963,Divorced,68118.0,0,1,595,23,123,10,23,2,8,9,4,6
6653,1970,Married,55158.0,1,1,293,0,87,4,11,4,7,2,5,7
9094,1955,Married,62972.0,0,1,313,15,47,20,0,2,7,4,3,6
810,1975,Married,74190.0,0,1,151,81,86,168,91,2,4,2,11,2
5493,1976,Married,39356.0,1,1,15,0,2,0,0,1,1,0,2,6
2147,1969,Together,76653.0,0,0,736,63,946,219,189,1,4,7,11,2
5107,1973,Divorced,35860.0,1,1,15,0,8,4,2,2,1,1,2,5
3979,1983,Divorced,90687.0,0,0,982,17,672,23,34,1,6,2,8,2
6049,1982,Together,73450.0,0,0,1142,51,415,90,69,1,7,8,11,3
8147,1960,Married,31454.0,1,1,28,0,11,0,0,3,2,0,3,8
1857,1952,Single,47139.0,1,1,46,0,12,0,2,2,2,1,2,7
3910,1975,Divorced,83829.0,0,0,897,161,430,186,161,0,4,7,6,1
5207,1963,Married,53378.0,1,1,489,6,152,8,6,10,9,4,6,8
11114,1970,Together,19656.0,1,0,25,4,9,6,8,3,2,1,3,7
5429,1948,Married,45579.0,0,1,145,1,33,2,1,1,4,1,4,6
9400,1958,Single,85485.0,0,0,630,26,611,44,18,1,6,6,6,2
1740,1944,Married,55956.0,0,0,760,38,104,50,9,2,7,3,4,4
7488,1963,Single,64191.0,0,1,420,15,186,151,38,3,5,3,13,3
195,1972,Single,38808.0,1,0,125,17,52,3,19,4,5,1,4,8
635,1966,Married,57183.0,1,1,464,5,64,7,0,8,9,1,7,8
7527,1968,Divorced,23748.0,1,0,6,6,29,12,15,3,2,1,3,8
10319,1971,Married,66303.0,0,1,1090,12,96,16,12,4,3,4,11,8
2296,1975,Married,37368.0,1,0,3,2,11,2,2,1,1,0,2,6
10637,1964,Married,40800.0,1,2,24,0,27,8,30,2,3,0,3,7
2931,1978,Divorced,71847.0,0,0,737,21,106,55,63,0,6,7,9,3
907,1975,Married,46149.0,0,1,254,6,71,4,0,5,5,1,7,5
3698,1983,Together,78687.0,0,0,817,185,687,145,55,1,4,6,8,2
9516,1971,Divorced,49118.0,0,0,620,54,239,99,98,2,9,7,10,7
679,1957,Married,37633.0,1,1,13,4,20,0,0,2,1,0,3,9
7384,1951,Together,39767.0,0,0,113,61,204,34,26,2,7,1,7,8
5043,1951,Married,26997.0,0,0,7,23,78,133,49,2,4,2,5,7
5267,1970,Divorced,33986.0,1,0,16,2,18,2,1,1,1,0,3,7
339,1972,Married,57091.0,0,1,462,0,24,6,0,2,9,2,5,7
2516,1969,Married,46831.0,1,1,22,2,10,6,4,2,1,2,2,4
9010,1972,Married,83151.0,0,0,968,147,842,137,42,1,5,7,10,2
378,1971,Married,52531.0,0,0,283,112,151,51,72,2,7,2,10,6
4808,1956,Married,15759.0,0,0,1,2,5,6,0,1,1,0,2,7
5068,1971,Single,22804.0,1,0,14,1,7,2,1,1,2,0,2,9
7628,1973,Married,43050.0,1,0,30,5,24,6,3,2,2,0,4,5
7128,1977,Single,42997.0,1,1,4,0,5,0,1,1,1,0,2,7
2811,1963,Single,48918.0,1,1,52,0,9,0,0,2,1,0,4,4
3551,1954,Together,60033.0,0,1,62,1,57,19,11,2,2,1,5,2
1663,1978,Together,34043.0,1,0,20,2,14,3,0,1,2,0,2,9
5543,1966,Together,57811.0,0,1,545,7,114,37,21,5,7,2,11,5
1577,1946,Married,78569.0,0,0,558,79,622,207,175,1,4,6,4,1
10641,1978,Single,7500.0,1,1,6,5,4,13,4,4,2,1,3,6
5336,1971,Together,157733.0,1,0,39,1,9,2,0,0,1,0,1,1
6024,1953,Together,94384.0,0,0,1111,24,790,160,45,0,5,8,5,2
1878,1985,Married,23148.0,0,0,4,6,8,6,3,1,2,0,3,7
3099,1970,Divorced,44267.0,1,1,183,5,65,3,5,5,5,2,4,9
6055,1979,Married,71626.0,0,0,546,72,376,94,145,1,5,5,8,3
5841,1966,Together,60894.0,0,1,606,7,155,10,0,5,10,3,8,7
3972,1976,Together,50200.0,1,1,266,6,51,8,6,6,7,1,5,8
4394,1965,Married,81051.0,0,0,1142,29,249,38,29,1,5,5,12,2
5758,1982,Married,65169.0,0,0,1074,0,69,0,0,1,10,4,13,6
6658,1972,Together,59868.0,0,1,771,51,154,54,10,7,11,2,12,6
4603,1960,Married,65695.0,0,1,371,32,189,0,58,2,5,4,10,4
8427,1956,Single,64857.0,0,0,556,14,717,210,0,1,7,5,10,4
10260,1965,Together,45143.0,0,1,202,5,74,11,5,3,6,1,5,7
7143,1955,Together,74805.0,0,1,209,162,209,41,162,5,4,7,10,2
8789,1989,Married,59060.0,1,0,35,40,111,36,40,3,3,1,7,4
6197,1962,Single,27238.0,1,1,37,0,17,0,0,3,3,0,3,9
4554,1965,Together,47009.0,0,1,171,45,73,59,10,4,3,2,8,4
4937,1973,Married,46094.0,1,1,12,2,20,3,2,1,1,0,3,7
1920,1972,Married,40321.0,1,1,44,4,21,6,0,2,3,0,3,7
8749,1984,Together,37235.0,1,0,20,2,9,4,6,1,1,1,2,4
1650,1960,Married,81843.0,0,0,779,86,537,34,69,1,5,9,12,3
10377,1958,Together,46692.0,0,1,170,6,97,24,12,3,6,1,5,6
9206,1968,Together,77382.0,0,1,491,48,231,112,105,2,5,7,12,1
10971,1977,Single,37774.0,2,0,173,8,107,7,2,4,7,2,3,9
6398,1974,Married,18393.0,1,0,7,10,13,16,0,2,3,0,3,8
9212,1962,Married,72828.0,0,1,1205,0,235,19,14,6,6,3,13,7
7937,1982,Married,24711.0,0,0,10,7,25,6,3,1,3,0,3,7
839,1975,Married,45503.0,1,0,97,4,44,6,1,1,3,1,4,5
4246,1982,Single,6560.0,0,0,67,11,26,4,3,0,1,0,1,17
158,1945,Together,71604.0,0,0,345,53,528,98,75,1,8,3,5,4
4832,1979,Married,27244.0,1,0,6,5,17,3,24,2,2,2,2,7
5621,1969,Married,48752.0,1,1,73,57,100,71,15,5,6,1,5,9
1945,1962,Married,71434.0,0,1,711,36,217,172,96,3,7,4,7,4
5147,1948,Single,90842.0,0,0,774,70,118,182,187,1,4,9,13,1
2535,1978,Married,88097.0,1,0,163,0,480,0,126,1,6,5,8,9
11039,1975,Married,51948.0,0,1,82,33,54,71,30,2,5,2,4,5
9495,1982,Together,71853.0,0,0,358,108,413,141,97,1,2,8,6,1
9635,1983,Married,35876.0,0,0,66,2,40,4,3,1,3,1,3,6
2173,1952,Widow,40049.0,0,1,13,6,7,0,3,1,1,0,3,6
942,1982,Single,39660.0,1,0,139,13,78,20,13,3,7,1,3,9
9386,1962,Together,50127.0,0,1,274,0,21,4,6,1,5,1,6,6
5510,1977,Married,43263.0,0,1,262,6,61,0,10,3,5,2,6,5
873,1949,Married,62845.0,1,1,1099,0,45,0,0,11,3,4,10,8
2253,1990,Married,18929.0,0,0,32,0,8,23,4,1,1,0,4,6
5181,1982,Single,24367.0,1,0,2,4,2,0,11,1,1,0,2,9
979,1975,Single,33249.0,1,0,6,10,21,19,14,2,2,1,3,6
10390,1959,Married,26887.0,0,1,6,7,4,3,4,1,1,0,3,6
4698,1983,Married,50150.0,0,0,135,46,92,65,61,2,5,2,7,5
7793,1976,Together,62061.0,0,1,641,7,84,0,30,3,10,4,7,6
1745,1962,Divorced,85696.0,0,0,714,76,395,116,0,1,4,6,9,1
10590,1956,Together,76542.0,0,0,794,73,573,0,29,1,4,8,10,2
5080,1993,Single,70515.0,0,0,420,0,452,182,64,1,6,6,4,2
8369,1987,Together,18227.0,1,0,1,2,7,4,3,1,0,1,2,8
5232,1965,Married,69139.0,0,1,86,12,75,33,15,1,4,1,5,4
2407,1982,Married,69109.0,0,0,823,25,459,124,29,1,6,6,7,4
3834,1962,Single,69627.0,0,1,231,161,215,171,30,2,8,2,11,5
7912,1978,Married,38136.0,1,0,8,15,27,0,20,2,3,1,2,8
7712,1946,Single,62159.0,0,0,182,17,259,77,70,1,6,2,10,4
1065,1963,Single,80695.0,0,0,557,129,984,193,37,1,5,8,5,2
7275,1971,Single,33316.0,1,1,79,1,31,4,4,3,2,1,4,6
1343,1968,Together,58554.0,1,1,368,24,68,38,0,6,8,2,6,7
1384,1992,Married,17256.0,1,0,6,4,14,8,8,2,2,1,2,8
9967,1974,Divorced,53034.0,1,1,160,15,196,15,11,8,6,1,7,8
6181,1950,Together,52203.0,0,0,488,21,238,56,108,1,8,7,11,6
10507,1977,Divorced,59601.0,0,1,691,7,69,0,7,4,2,2,7,8
2674,1958,Single,75154.0,0,1,543,10,205,160,143,1,6,3,6,3
2698,1976,Single,47025.0,0,1,254,7,108,20,0,3,6,3,5,6
3231,1973,Married,37971.0,1,0,5,4,10,2,2,1,1,0,3,8
4096,1968,Divorced,41335.0,1,0,112,19,21,16,14,3,4,1,4,7
10476,1958,Married,67267.0,0,1,134,11,59,15,2,1,3,2,5,2
5948,1975,Single,57338.0,0,1,143,6,52,11,8,2,4,1,5,5
9140,1960,Together,50523.0,1,1,51,4,24,4,7,2,2,0,4,6
10258,1965,Single,35791.0,2,1,27,0,5,0,0,2,1,0,3,8
5675,1960,Divorced,50611.0,0,1,459,0,24,6,0,6,4,5,7,6
4743,1969,Married,56242.0,0,1,689,8,167,11,8,5,8,4,11,6
8805,1960,Single,48904.0,0,1,283,10,38,0,13,4,7,2,4,8
1542,1975,Single,56243.0,1,2,347,0,35,4,3,6,4,2,8,5
6770,1985,Married,21355.0,1,0,5,13,14,0,5,2,2,1,2,6
8773,1971,Together,57420.0,0,1,280,0,18,0,0,3,5,1,6,7
10475,1970,Together,,0,1,187,5,65,26,20,2,4,2,6,5
10420,1955,Divorced,46390.0,0,1,95,14,64,2,9,1,4,2,3,7
7514,1956,Together,54342.0,1,1,84,10,34,11,10,4,3,1,4,6
2902,1958,Together,,1,1,19,4,12,2,2,1,1,0,3,5
4345,1964,Single,,1,1,5,1,9,2,0,1,1,0,2,7
793,1973,Married,20895.0,1,0,18,3,17,3,0,1,2,0,3,9
10909,1948,Married,92344.0,0,0,992,24,694,51,19,0,5,10,5,1
3769,1972,Together,,1,0,25,1,13,0,0,1,1,0,3,7
8702,1976,Together,26907.0,1,1,9,1,7,0,3,2,1,0,3,7
4791,1980,Together,44964.0,1,1,19,1,17,2,0,1,1,0,3,8
2963,1979,Together,75507.0,0,0,709,93,374,104,80,1,8,6,6,3
8216,1972,Married,53761.0,1,1,158,0,76,13,7,6,4,4,3,5
8140,1973,Together,22682.0,1,0,10,14,29,4,2,3,2,1,4,4
10146,1972,Together,38887.0,1,0,25,1,13,0,0,1,1,0,3,7
5289,1975,Single,41658.0,1,1,8,4,12,15,4,2,1,1,2,4
2587,1972,Married,29791.0,1,0,14,0,6,0,0,2,2,0,3,5
4405,1956,Married,63915.0,0,2,622,7,115,30,0,2,6,3,12,5
8663,1974,Divorced,39996.0,1,1,11,0,3,0,0,1,1,0,2,6
2589,1972,Divorced,26759.0,1,0,25,3,16,8,5,2,2,1,3,6
3421,1968,Divorced,63841.0,0,1,635,15,100,20,7,1,9,3,9,6
10490,1969,Married,51039.0,1,1,100,64,79,65,0,2,6,2,4,7
4094,1961,Married,60544.0,1,1,201,2,43,3,5,4,5,1,5,6
9958,1972,Married,65685.0,0,1,642,14,49,0,7,1,9,2,9,5
2534,1953,Married,37716.0,0,1,97,1,41,6,2,2,4,1,3,7
4188,1957,Single,36864.0,0,1,204,5,39,17,0,3,5,2,4,8
6613,1970,Married,44511.0,1,0,513,7,133,46,14,6,8,4,8,8
10827,1967,Married,36947.0,1,1,88,3,21,4,1,4,3,0,4,9
5491,1951,Together,47352.0,0,1,172,12,112,8,0,4,6,1,5,7
8402,1953,Married,67087.0,0,1,329,35,222,130,35,2,7,5,8,4
8783,1950,Married,57045.0,0,1,296,13,104,11,13,3,4,2,9,3
10010,1953,Divorced,36957.0,1,1,100,2,16,2,1,4,3,2,2,9
618,1977,Married,69389.0,0,1,422,7,238,69,46,1,7,2,12,4
9121,1972,Married,80134.0,1,0,1218,16,272,104,0,2,5,3,6,6
361,1969,Married,43142.0,1,1,5,1,7,2,1,1,1,0,2,7
4310,1944,Married,80589.0,0,0,507,93,520,242,40,1,5,10,5,1
2678,1990,Single,34412.0,1,0,52,12,50,4,36,3,5,0,3,9
6376,1979,Single,57537.0,1,0,191,56,139,51,8,4,4,3,8,4
524,1966,Together,22634.0,0,0,2,23,11,8,6,1,2,1,2,8
10341,1948,Together,51315.0,0,0,68,28,39,16,30,1,2,2,5,2
5654,1972,Married,36026.0,2,1,20,4,10,6,4,2,2,0,3,6
4098,1973,Married,24639.0,1,1,20,3,16,0,4,3,2,0,4,6
5824,1972,Together,34578.0,2,1,7,0,1,0,0,1,1,0,2,6
7000,1972,Single,65704.0,0,0,279,172,74,38,8,1,2,10,10,1
2561,1966,Single,63810.0,0,1,977,12,253,16,12,4,4,3,12,8
5229,1969,Together,54132.0,0,1,30,1,8,0,0,1,1,0,3,7
4086,1959,Married,18690.0,0,0,6,1,7,23,4,1,1,1,2,8
2428,1970,Married,28164.0,1,0,3,18,26,11,8,3,2,0,4,7
8254,1974,Married,34596.0,1,0,14,0,2,0,0,1,1,0,2,8
2836,1972,Married,43269.0,1,0,10,1,7,0,0,1,1,0,2,8
8418,1958,Single,38741.0,1,1,7,10,17,8,6,2,2,0,3,7
1362,1972,Single,31907.0,0,0,33,87,64,175,16,1,6,1,6,7
7152,1983,Married,27100.0,1,0,12,0,13,2,0,1,1,0,3,7
10033,1973,Divorced,31163.0,1,0,2,3,10,11,2,1,1,0,3,6
9349,1985,Married,92533.0,0,0,693,21,118,110,147,1,6,5,11,2
274,1973,Single,34853.0,1,1,9,3,15,2,3,2,2,0,3,6
3388,1967,Divorced,70844.0,1,1,129,26,67,3,67,5,6,1,5,7
922,1979,Married,31086.0,1,1,16,2,11,3,0,2,1,1,2,8
8588,1961,Married,60544.0,1,1,201,2,43,3,5,4,5,1,5,6
2518,1986,Together,20491.0,0,0,5,4,5,4,2,1,0,1,2,7
574,1964,Married,42523.0,0,0,14,36,11,3,26,1,1,1,4,2
3220,1983,Married,39922.0,1,0,29,12,59,19,1,2,3,0,4,8
5967,1952,Together,33402.0,1,1,26,2,19,10,5,3,2,1,3,8
1183,1949,Married,36408.0,1,1,9,1,4,3,2,1,1,0,2,6
6856,1979,Together,21645.0,1,0,14,0,23,4,5,3,3,0,3,9
4530,1948,Widow,78427.0,0,0,972,19,595,180,26,3,3,7,10,3
1553,1946,Together,82657.0,0,0,966,168,672,246,105,1,7,5,10,4
4682,1958,Married,51876.0,0,0,99,27,102,28,48,1,2,2,8,1
8204,1971,Married,78041.0,0,0,482,35,553,72,160,1,4,4,9,2
5221,1957,Married,52852.0,0,1,714,8,99,11,0,4,10,7,5,8
1232,1982,Together,70038.0,0,0,587,54,348,71,54,1,4,4,8,2
1927,1973,Together,69401.0,0,1,399,27,159,58,8,4,4,4,5,2
